episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity,replication_state
32,3611.4248753591023,2910.266185932889,0.99373,1458,175,4.885801240214161,6,55.11419875978584,6.830515420242806,-0.06,-0.0,0.0,200.0,1.0,BALANCED
33,2175.8052353427697,2899.9752407104606,0.99354,1458,202,15.919404076597095,12,44.0805959234029,5.502268349643986,-0.12,-0.0,0.0,400.0,1.0,BALANCED
34,3587.320362674196,2908.5342749408364,0.99335,1458,174,4.884234174424974,6,55.115765825575075,6.832187694079401,-0.06,-0.0,0.0,200.0,1.0,BALANCED
35,2187.366751740824,2884.381498791707,0.99316,1458,198,15.820796350077384,12,44.17920364992268,5.822641038103791,-0.12,-0.0,0.0,400.0,1.0,BALANCED
36,3487.278470037444,2873.035043690307,0.99297,1458,184,4.886892529789598,6,55.11310747021039,7.934963603068695,-0.06,-0.0,0.0,200.0,1.0,BALANCED
37,2315.13657144135,2881.2697823939843,0.99278,1458,196,15.834855592372213,12,44.16514440762772,6.0305168087884535,-0.12,-0.0,0.0,400.0,1.0,BALANCED
38,3492.7170549227,2885.230357154155,0.99259,1458,185,4.90399114792904,6,55.09600885207101,6.8640504145214365,-0.06,-0.0,0.0,200.0,1.0,BALANCED
39,2272.710928895486,2888.361520977519,0.9924,1458,198,15.861295740295278,12,44.13870425970474,5.717401825522453,-0.12,-0.0,0.0,400.0,1.0,BALANCED
40,3423.3721726218846,2886.2132029145578,0.99221,1458,187,4.896515503182089,6,55.103484496817934,6.9868263235108845,-0.06,-0.0,0.0,200.0,1.0,BALANCED
41,1988.0449930620393,2854.1177416097794,0.99202,1458,210,16.035554981839095,12,43.96444501816093,5.181442509421394,-0.12,-0.0,0.0,382.0,0.955,BALANCED
42,3564.0772133074083,2849.38297540461,0.99183,1458,180,4.8850844373843065,6,55.11491556261566,7.899498597347325,-0.06,-0.0,0.0,200.0,1.0,BALANCED
43,2013.7648198156614,2833.1789338518997,0.99164,1458,187,15.68224725577002,12,44.31775274422989,5.619128497094353,-0.12,-0.0,0.0,390.0,0.975,BALANCED
44,3501.628449197018,2824.6097425041817,0.99145,1458,178,4.903366792714601,6,55.09663320728541,6.722274506336605,-0.06,-0.0,0.0,200.0,1.0,BALANCED
45,2173.86570151653,2823.259637481752,0.99126,1458,192,15.758856498193579,12,44.24114350180636,5.386458347086835,-0.12,-0.0,0.0,398.0,0.995,BALANCED
46,3512.6307273598195,2825.7948632139896,0.99107,1458,175,4.891071726869633,6,55.108928273130296,7.003946780173257,-0.06,-0.0,0.0,200.0,1.0,BALANCED
47,2294.1484621198033,2823.696052281835,0.99088,1458,201,15.900188771802608,12,44.09981122819734,5.7593987438115395,-0.12,-0.0,0.0,400.0,1.0,BALANCED
48,3569.2292047981887,2831.3472672693842,0.99069,1458,175,4.88359608225144,6,55.11640391774864,6.811722689162694,-0.06,-0.0,0.0,200.0,1.0,BALANCED
49,2281.3046968288413,2832.2066440627195,0.9905,1458,197,15.85610801373265,12,44.143891986267406,5.447774514384188,-0.12,-0.0,0.0,400.0,1.0,BALANCED
50,3526.5593877621027,2842.525365576741,0.99031,1458,184,4.899381016535189,6,55.10061898346467,6.813394962999287,-0.06,-0.0,0.0,200.0,1.0,BALANCED
51,2171.4124720195714,2860.862113472495,0.99012,1458,201,15.892680287384602,12,44.10731971261544,5.76064720244166,-0.12,-0.0,0.0,400.0,1.0,BALANCED
52,3478.44347914012,2852.298740055766,0.98993,1458,183,4.899411371766786,6,55.100588628233226,6.901170871988427,-0.06,-0.0,0.0,200.0,1.0,BALANCED
53,2298.038650535933,2880.726123127793,0.98974,1458,198,15.855979529550694,12,44.14402047044918,5.441522972724445,-0.12,-0.0,0.0,400.0,1.0,BALANCED
54,3522.477707117821,2882.811048919873,0.98955,1458,177,4.896476621993193,6,55.10352337800669,7.9014286079854035,-0.06,-0.0,0.0,200.0,1.0,BALANCED
55,2282.4664862154486,2893.671127389765,0.98936,1458,194,15.776773929467971,12,44.2232260705321,5.315383332619868,-0.12,-0.0,0.0,400.0,1.0,BALANCED
56,3649.679923378472,2907.3760469916306,0.98917,1458,181,4.881764977126081,6,55.118235022873954,6.7632045161700205,-0.06,-0.0,0.0,200.0,1.0,BALANCED
57,2310.7939720318855,2909.0405979828383,0.98898,1458,195,15.821703171140511,12,44.17829682885952,5.6232591035948705,-0.12,-0.0,0.0,400.0,1.0,BALANCED
58,3519.724534364245,2904.0901309394444,0.98879,1458,183,4.881925911349774,6,55.11807408865032,6.990876790811336,-0.06,-0.0,0.0,200.0,1.0,BALANCED
59,2322.8734914217334,2908.2470103987334,0.9886,1458,201,15.908135445157283,12,44.091864554842665,5.343631791652321,-0.12,-0.0,0.0,400.0,1.0,BALANCED
60,3537.0574303631424,2909.296814658838,0.98841,1458,176,4.881380266731568,6,55.11861973326845,6.798652698996108,-0.06,-0.0,0.0,200.0,1.0,BALANCED
61,2212.868957372565,2913.4424631941365,0.98822,1458,200,15.872244687151667,12,44.12775531284824,5.634507562337083,-0.12,-0.0,0.0,400.0,1.0,BALANCED
62,3479.6905523294295,2913.5671705130676,0.98803,1458,184,4.90292520095525,6,55.097074799044734,6.800324973413847,-0.06,-0.0,0.0,200.0,1.0,BALANCED
63,2032.2236796134325,2886.9856734208174,0.98784,1458,205,15.89711696097532,12,44.102883039024725,5.136000262193228,-0.12,-0.0,0.0,382.0,0.955,BALANCED
64,3515.0579286813213,2886.2436955771673,0.98765,1458,184,4.884487556058093,6,55.11551244394191,6.903100881821841,-0.06,-0.0,0.0,200.0,1.0,BALANCED
65,1976.8378365994286,2855.680830615566,0.98746,1458,195,15.779866202669314,12,44.22013379733067,5.523852329725132,-0.12,-0.0,0.0,390.0,0.975,BALANCED
66,3395.700378778024,2830.2828761555206,0.98727,1458,192,4.902828490440563,6,55.09717150955934,6.869773156239627,-0.06,-0.0,0.0,200.0,1.0,BALANCED
67,2046.4200013717423,2803.845479089506,0.98708,1458,199,15.850908476278335,12,44.149091523721566,5.837817798419671,-0.12,-0.0,0.0,398.0,0.995,BALANCED
68,3442.85784865382,2796.1588105184637,0.98689,1458,188,4.915872845788034,6,55.084127154212005,6.992549064424411,-0.06,-0.0,0.0,200.0,1.0,BALANCED
69,2194.4476105274016,2783.316222429031,0.9867,1458,197,15.820417719088152,12,44.17958228091181,5.666504479710126,-0.12,-0.0,0.0,400.0,1.0,BALANCED
70,3529.545820180212,2782.5650614107376,0.98651,1458,178,4.899455464000414,6,55.1005445359995,6.867635876905133,-0.06,-0.0,0.0,200.0,1.0,BALANCED
71,2350.317355365109,2796.3099012099924,0.98632,1458,194,15.823187865959802,12,44.17681213404026,5.9033894969615535,-0.12,-0.0,0.0,400.0,1.0,BALANCED
72,3453.3423281299483,2793.675078790044,0.98613,1458,179,4.886201819184799,6,55.11379818081515,7.024411785894627,-0.06,-0.0,0.0,200.0,1.0,BALANCED
73,2307.975040568241,2821.2502148855247,0.98594,1458,198,15.855517108082958,12,44.144482891917065,5.541765267419361,-0.12,-0.0,0.0,400.0,1.0,BALANCED
74,3588.871088353494,2828.6315308527423,0.98575,1458,179,4.888360753520077,6,55.111639246480046,6.972084059507704,-0.06,-0.0,0.0,200.0,1.0,BALANCED
75,2225.4541041062776,2853.4931576034273,0.98556,1458,199,15.841959381928058,12,44.158040618071894,5.8646379559905455,-0.12,-0.0,0.0,400.0,1.0,BALANCED
76,3489.8072545217556,2862.9038451778,0.98537,1458,186,4.889309108691575,6,55.110690891308366,6.7798599687206575,-0.06,-0.0,0.0,200.0,1.0,BALANCED
77,2290.3291070807286,2887.2947557486987,0.9851800000000001,1458,199,15.880678623943911,12,44.11932137605612,5.545513726675662,-0.12,-0.0,0.0,400.0,1.0,BALANCED
78,3619.0933078867643,2904.9183016719935,0.98499,1458,175,4.882198042928145,6,55.117801957071784,6.761532242333425,-0.06,-0.0,0.0,200.0,1.0,BALANCED
79,2309.716859698139,2916.4452265890673,0.9848,1458,195,15.809250898325438,12,44.190749101674484,5.8658864147331355,-0.12,-0.0,0.0,400.0,1.0,BALANCED
80,3519.024885460773,2915.3931331171234,0.98461,1458,184,4.8785023982756,6,55.12149760172437,6.86930815051821,-0.06,-0.0,0.0,200.0,1.0,BALANCED
81,2119.8869619038123,2892.350093770993,0.98442,1458,206,15.91169013961176,12,44.088309860388165,5.365196005672819,-0.12,-0.0,0.0,382.0,0.955,BALANCED
82,3692.7369986000135,2916.2895608179997,0.98423,1458,172,4.883541332477843,6,55.116458667522075,6.8509804251595146,-0.06,-0.0,0.0,200.0,1.0,BALANCED
83,1859.7469508069728,2871.466751841873,0.98404,1458,195,15.755122413456812,12,44.24487758654313,5.183728075657331,-0.12,-0.0,0.0,390.0,0.975,BALANCED
84,3555.1260822719487,2868.092251233719,0.98385,1458,174,4.889655687765222,6,55.11034431223484,6.953756333344345,-0.06,-0.0,0.0,200.0,1.0,BALANCED
85,2028.4208128008643,2848.3889221031777,0.98366,1458,195,15.745601656116435,12,44.25439834388348,5.562824768291785,-0.12,-0.0,0.0,398.0,0.995,BALANCED
86,3522.0671897361517,2851.6149156246165,0.98347,1458,181,4.882830409866873,6,55.11716959013318,6.867330370940898,-0.06,-0.0,0.0,200.0,1.0,BALANCED
87,2237.6007518847755,2846.342080105022,0.98328,1458,200,15.84822904582524,12,44.15177095417473,5.572969633531697,-0.12,-0.0,0.0,400.0,1.0,BALANCED
88,3594.1163615961977,2843.8443854759653,0.98309,1458,179,4.886892765016931,6,55.11310723498303,6.970106279930393,-0.06,-0.0,0.0,200.0,1.0,BALANCED
89,2342.3967537452504,2847.112374880676,0.9829,1458,196,15.856708287326123,12,44.14329171267389,5.8538454041043675,-0.12,-0.0,0.0,400.0,1.0,BALANCED
90,3523.3509410989354,2847.5449804444925,0.98271,1458,178,4.88127569932645,6,55.11872430067364,6.917778553766986,-0.06,-0.0,0.0,200.0,1.0,BALANCED
91,2234.6766570709224,2859.023949961203,0.98252,1458,197,15.82362056117117,12,44.17637943882871,5.584218092564481,-0.12,-0.0,0.0,400.0,1.0,BALANCED
92,3600.079419192961,2849.758192020498,0.98233,1458,180,4.880748054678199,6,55.1192519453218,6.779554462756066,-0.06,-0.0,0.0,200.0,1.0,BALANCED
93,2221.050473052466,2885.8885442450473,0.98214,1458,197,15.836329803294365,12,44.16367019670563,5.86509386284658,-0.12,-0.0,0.0,400.0,1.0,BALANCED
94,3423.05759345768,2872.6816953636203,0.98195,1458,175,4.899682988871847,6,55.10031701112824,7.007226737173864,-0.06,-0.0,0.0,200.0,1.0,BALANCED
95,2276.10215670843,2897.449829754377,0.98176,1458,196,15.820882076602993,12,44.17911792339699,5.585466551306362,-0.12,-0.0,0.0,400.0,1.0,BALANCED
96,3516.2293210150283,2896.866042882265,0.98157,1458,176,4.89074934408198,6,55.10925065591807,6.815002645358637,-0.06,-0.0,0.0,200.0,1.0,BALANCED
97,2212.930259671471,2894.3989936609337,0.98138,1458,201,15.882461318854931,12,44.11753868114509,5.893342321879745,-0.12,-0.0,0.0,400.0,1.0,BALANCED
98,3572.124939280256,2892.19985142934,0.98119,1458,178,4.8851142783400086,6,55.11488572166008,6.796674919999941,-0.06,-0.0,0.0,200.0,1.0,BALANCED
99,2150.1776120942145,2872.9779372642365,0.981,1458,207,15.977893592742891,12,44.02210640725709,5.417502628627378,-0.12,-0.0,0.0,382.0,0.955,BALANCED
