episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action
103,4156.232346960551,4022.7616241936657,0.98024,243,,,,,,,,
104,4215.237851200365,4056.1440308371793,0.98005,243,,,,,,,,
105,3942.9477108796423,4055.3875511124606,0.97986,243,,,,,,,,
106,4366.982179795462,4071.2345568309515,0.97967,243,,,,,,,,
107,3918.36660980718,4059.528156408006,0.97948,243,,,,,,,,
108,4330.264911014468,4095.2676569759305,0.97929,243,,,,,,,,
109,4118.889628078234,4125.463984735941,0.9791,243,,,,,,,,
110,4135.099043971645,4124.21737475701,0.97891,243,,,,,,,,
111,4278.339873235711,4154.696564116855,0.97872,243,,,,,,,,
112,4140.152061607659,4160.251221655091,0.97853,243,,,,,,,,
113,4596.0069806259935,4204.228685021635,0.97834,243,,,,,,,,
114,3859.8102826581417,4168.685928167413,0.97815,243,,,,,,,,
115,4120.995911372002,4186.490748216651,0.97796,243,,,,,,,,
116,4408.431649148316,4190.635695151936,0.97777,243,,,,,,,,
117,4007.213735031146,4199.520407674332,0.97758,243,,,,,,,,
118,4069.475555874296,4173.441472160314,0.97739,243,,,,,,,,
119,3675.3924312931017,4129.091752481801,0.9772,243,,,,,,,,
120,4122.372411809952,4127.819089265632,0.97701,243,,,,,,,,
121,4034.2315926160736,4103.408261203667,0.97682,243,,,,,,,,
122,4042.35529778409,4093.628584821311,0.97663,243,,,,,,,,
123,3968.678299371293,4030.895716695841,0.97644,243,,,,,,,,
124,4460.648065589958,4090.9794949890224,0.97625,243,,,,,,,,
125,4156.450914881165,4094.524995339939,0.97606,243,,,,,,,,
126,4161.632012089036,4069.845031634011,0.97587,243,,,,,,,,
127,3685.0025299618837,4037.623911127085,0.97568,243,,,,,,,,
128,4332.112106945449,4063.8875662342007,0.97549,243,,,,,,,,
129,4354.515852962996,4131.79990840119,0.9753000000000001,243,,,,,,,,
130,3918.4006288530622,4111.402730105501,0.97511,243,,,,,,,,
131,3641.4521390203226,4072.124784745926,0.97492,243,,,,,,,,
132,4086.5519982873057,4076.544454796248,0.97473,243,,,,,,,,
133,4148.905518243278,4094.5671766834457,0.97454,243,,,,,,,,
134,4088.301084685659,4057.3324785930154,0.97435,243,,,,,,,,
135,4354.412726598563,4077.128659764756,0.97416,243,,,,,,,,
136,4350.835911224545,4096.049049678307,0.97397,243,,,,,,,,
137,3900.2976657866725,4117.578563260786,0.97378,243,,,,,,,,
138,4394.038396637079,4123.771192229949,0.97359,243,,,,,,,,
139,4014.9533376210697,4089.8149406957555,0.9734,243,,,,,,,,
140,4353.271317736855,4133.302009584135,0.97321,243,,,,,,,,
141,4365.072568860232,4205.664052568127,0.97302,243,,,,,,,,
142,4111.183057625614,4208.127158501957,0.97283,243,,,,,,,,
143,3852.9348019486874,4178.530086872497,0.97264,243,,,,,,,,
144,4509.946033621021,4220.6945817660335,0.97245,243,,,,,,,,
145,4118.276011353563,4197.080910241534,0.97226,243,,,,,,,,
146,4217.70820268261,4183.768139387341,0.97207,243,,,,,,,,
147,3962.266821300757,4189.965054938749,0.97188,243,,,,,,,,
148,3990.8661560980627,4149.647830884847,0.97169,243,,,,,,,,
149,4088.7184522146877,4157.024342344209,0.9715,243,,,,,,,,
150,4361.51091435263,4157.848302005786,0.97131,243,,,,,,,,
151,4481.942091505497,4169.535254270312,0.97112,243,,,,,,,,
152,4240.98316689461,4182.515265197212,0.97093,243,,,,,,,,
153,4144.26609310181,4211.648394312526,0.97074,243,,,,,,,,
154,3909.80106625185,4151.633897575608,0.97055,243,,,,,,,,
155,3850.9920814152697,4124.905504581779,0.97036,243,,,,,,,,
156,3859.164361830384,4089.0511204965565,0.97017,243,,,,,,,,
157,3966.831319719472,4089.5075703384273,0.96998,243,,,,,,,,
158,3717.3375584474825,4062.15471057337,0.96979,243,,,,,,,,
159,3959.62452202567,4049.245317554468,0.9696,243,,,,,,,,
160,3731.668983246582,3986.261124443862,0.96941,243,,,,,,,,
161,4004.7725970641704,3938.54417499973,0.96922,243,,,,,,,,
162,3988.7756443057924,3913.323422740849,0.9690300000000001,243,,,,,,,,
163,3735.5953712212445,3872.456350552792,0.96884,243,,,,,,,,
164,4191.793748916977,3900.655618819305,0.96865,243,,,,,,,,
165,3944.505693780701,3910.0069800558476,0.96846,243,,,,,,,,
166,4121.366955407925,3936.2272394136016,0.96827,243,,,,,,,,
167,4805.703038641608,4020.1144113058153,0.96808,243,,,,,,,,
168,3975.325280544313,4045.9131835154976,0.96789,243,,,,,,,,
169,4115.3806510994655,4061.488796422878,0.9677,243,,,,,,,,
170,4293.4574343168815,4117.667641529908,0.96751,243,,,,,,,,
171,4190.272350290949,4136.217616852586,0.96732,243,,,,,,,,
172,4215.450167376401,4158.885069159647,0.96713,243,,,,,,,,
173,4158.528660085468,4201.17839804607,0.96694,243,,,,,,,,
174,4182.310227798172,4200.230045934189,0.96675,243,,,,,,,,
175,4107.295903450862,4216.509066901204,0.96656,243,,,,,,,,
176,4446.352323467774,4249.007603707189,0.96637,243,,,,,,,,
177,4128.747933191333,4181.3120931621625,0.96618,243,,,,,,,,
178,3944.434655021933,4178.2230306099245,0.96599,243,,,,,,,,
179,4224.1806540867765,4189.103030908655,0.9658,243,,,,,,,,
180,3986.9054697987144,4158.447834456838,0.96561,243,,,,,,,,
181,4281.751158393614,4167.595715267105,0.96542,243,,,,,,,,
182,4203.308444126834,4166.381542942148,0.96523,243,,,,,,,,
183,4072.3736912990285,4157.766046063503,0.96504,243,,,,,,,,
184,4442.068457511093,4183.741869034796,0.96485,243,,,,,,,,
185,3989.729752281252,4171.9852539178355,0.96466,243,,,,,,,,
186,3966.3480275771612,4123.984824328773,0.96447,243,,,,,,,,
187,3761.402236842778,4087.2502546939177,0.96428,243,,,,,,,,
188,4075.341500361888,4100.340939227913,0.96409,243,,,,,,,,
189,3979.4853265282954,4075.8714064720652,0.9639,243,,,,,,,,
190,3868.65960774406,4064.0468202666007,0.96371,243,,,,,,,,
191,3982.1799625042586,4034.089700677665,0.96352,243,,,,,,,,
192,4225.652689644754,4036.3241252294574,0.96333,243,,,,,,,,
193,4312.855689603541,4060.3723250599082,0.96314,243,,,,,,,,
194,4023.874705860463,4018.5529498948454,0.96295,243,,,,,,,,
195,4062.9404889966336,4025.8740235663827,0.9627600000000001,243,,,,,,,,
196,4491.971460260268,4078.4363668346937,0.96257,243,,,,,,,,
197,4269.984837169644,4129.29462686738,0.96238,243,,,,,,,,
198,4009.405858131614,4122.701062644353,0.96219,243,,,,,,,,
199,4178.384345418548,4142.590964533379,0.962,243,,,,,,,,
200,4651.813879930777,4220.906391752051,0.96181,243,,,,,,,,
201,4224.013336369394,4245.089729138564,0.96162,243,,,,,,,,
202,3831.897780658386,4205.714238239927,0.96143,243,,,,,,,,
203,4014.0759163370076,4175.836260913273,0.96124,243,,,,,,,,
204,4262.690754834614,4199.717865810689,0.96105,243,,,,,,,,
205,4112.357180071658,4204.659534918191,0.96086,243,,,,,,,,
206,3937.8271275353427,4149.245101645699,0.96067,243,,,,,,,,
207,4199.2799211177735,4142.174610040512,0.96048,243,,,,,,,,
208,4138.606064859612,4155.094630713312,0.96029,243,,,,,,,,
209,3900.4484650410473,4127.301042675561,0.9601,243,,,,,,,,
210,4266.7423500783625,4088.79388969032,0.95991,243,,,,,,,,
211,4040.4379542136517,4070.4363514747456,0.95972,243,,,,,,,,
212,4088.664076842569,4096.112981093164,0.95953,243,,,,,,,,
213,4282.304364473301,4122.935825906793,0.95934,243,,,,,,,,
214,4155.659696550821,4112.232720078415,0.95915,243,,,,,,,,
215,4234.739935060852,4124.470995577334,0.95896,243,,,,,,,,
216,4229.439218864984,4153.632204710298,0.95877,243,,,,,,,,
217,3994.1706187729446,4133.121274475814,0.95858,243,,,,,,,,
218,4225.521712424702,4141.812839232323,0.95839,243,,,,,,,,
219,4471.309387454802,4198.898931473698,0.9582,243,,,,,,,,
220,4156.882203040111,4187.912916769874,0.95801,243,,,,,,,,
221,4097.952896995366,4193.6644110480465,0.95782,243,,,,,,,,
222,3976.96771419442,4182.49477478323,0.95763,243,,,,,,,,
223,4352.811340180478,4189.545472353948,0.95744,243,,,,,,,,
224,4029.2348894252864,4176.902991641395,0.95725,243,,,,,,,,
225,4288.012011687635,4182.230199304073,0.95706,243,,,,,,,,
226,4117.191313569556,4171.005408774529,0.95687,243,,,,,,,,
227,3815.086346970219,4153.096981594257,0.95668,243,,,,,,,,
228,4024.569800644661,4133.001790416253,0.95649,243,,,,,,,,
229,4010.0108104909978,4086.871932719873,0.9563,243,,,,,,,,
230,4165.25009956492,4087.708722372353,0.95611,243,,,,,,,,
231,3980.4025382726277,4075.9536865000796,0.95592,243,,,,,,,,
232,3732.9968262858915,4051.5565977092265,0.95573,243,,,,,,,,
233,4238.377520977018,4040.113215788881,0.9555400000000001,243,,,,,,,,
234,4207.61142126109,4057.950868972462,0.95535,243,,,,,,,,
235,4309.885375185308,4060.1382053222287,0.95516,243,,,,,,,,
236,3959.604942375594,4044.379568202833,0.95497,243,,,,,,,,
237,3874.5367760832864,4050.32461111414,0.95478,243,,,,,,,,
238,3882.9464980470766,4036.1622808543807,0.95459,243,,,,,,,,
239,4232.164554548288,4058.3776552601107,0.9544,243,,,,,,,,
240,4073.22880331418,4049.175525635036,0.95421,243,,,,,,,,
241,3813.563354674434,4032.4916072752167,0.95402,243,,,,,,,,
242,4178.857214299947,4077.0776460766224,0.95383,243,,,,,,,,
243,3820.198505449489,4035.259744523869,0.95364,243,,,,,,,,
244,4350.622019298023,4049.560804327563,0.95345,243,,,,,,,,
245,3901.110829616581,4008.6833497706903,0.95326,243,,,,,,,,
246,3986.482035286407,4011.371059061771,0.95307,243,,,,,,,,
247,4232.374121006541,4047.154793554096,0.95288,243,,,,,,,,
248,4132.701564284528,4072.130300177842,0.95269,243,,,,,,,,
249,4409.316995062027,4089.8455442292156,0.9525,243,,,,,,,,
250,3842.996120853776,4066.8222759831756,0.95231,243,,,,,,,,
251,4083.3082131722063,4093.796761832953,0.95212,243,,,,,,,,
252,4357.926770410296,4111.703717443987,0.95193,243,,,,,,,,
253,3881.654033484662,4117.849270247505,0.95174,243,,,,,,,,
254,4022.922133703081,4085.0792816880116,0.95155,243,,,,,,,,
255,4507.721950368271,4145.740393763181,0.95136,243,,,,,,,,
256,3915.708923027053,4138.663082537244,0.95117,243,,,,,,,,
257,4172.325316838938,4132.658202120483,0.95098,243,,,,,,,,
258,3649.153688990622,4084.3034145910924,0.95079,243,,,,,,,,
259,4301.466065438384,4073.5183216287287,0.9506,243,,,,,,,,
260,3890.1918235128683,4078.237891894639,0.95041,243,,,,,,,,
261,4449.062432634347,4114.813313840852,0.95022,243,,,,,,,,
262,4488.771188481649,4127.897755647988,0.95003,243,,,,,,,,
263,3947.7535042636773,4134.5077027258885,0.94984,243,,,,,,,,
264,4252.405596351325,4157.4560489907135,0.94965,243,,,,,,,,
265,4356.705632144717,4142.354417168358,0.94946,243,,,,,,,,
266,4355.735388717542,4186.357063737407,0.9492700000000001,243,,,,,,,,
267,4467.813746226309,4215.905906676144,0.94908,243,,,,,,,,
268,3840.701510156156,4235.060688792697,0.94889,243,,,,,,,,
269,3847.537726693554,4189.667854918214,0.9487,243,,,,,,,,
270,4254.395772584372,4226.088249825365,0.94851,243,,,,,,,,
271,4147.866307564928,4195.968637318423,0.94832,243,,,,,,,,
272,3615.2376032437132,4108.615278794629,0.94813,243,,,,,,,,
273,4283.4071101036025,4142.180639378623,0.94794,243,,,,,,,,
274,3941.060198913346,4111.046099634824,0.94775,243,,,,,,,,
275,4153.697887295832,4090.7453251499346,0.94756,243,,,,,,,,
276,3780.7609442280154,4033.247880700983,0.94737,243,,,,,,,,
277,4174.341956746852,4003.900701753037,0.94718,243,,,,,,,,
278,3836.453811707758,4003.4759319081977,0.94699,243,,,,,,,,
279,4406.086340445826,4059.330793283425,0.9468,243,,,,,,,,
280,3608.277061883748,3994.7189222133616,0.94661,243,,,,,,,,
281,4013.332906739198,3981.265582130789,0.94642,243,,,,,,,,
282,4067.3045859380013,4026.472280400218,0.94623,243,,,,,,,,
283,3799.3152201689095,3978.0630914067488,0.94604,243,,,,,,,,
284,3882.5460058307635,3972.21167209849,0.94585,243,,,,,,,,
285,3824.344762719006,3939.2763596408076,0.94566,243,,,,,,,,
286,4058.9230123991806,3967.092566457924,0.94547,243,,,,,,,,
287,4331.18734198867,3982.777104982106,0.94528,243,,,,,,,,
288,3694.209316836023,3968.552655494933,0.94509,243,,,,,,,,
289,3916.1807225849207,3919.5620937088424,0.9449,243,,,,,,,,
290,4367.912325678811,3995.5256200883478,0.94471,243,,,,,,,,
291,4199.668747840355,4014.1592041984636,0.94452,243,,,,,,,,
292,4036.9013085086594,4011.11887645553,0.94433,243,,,,,,,,
293,3752.4383464865823,4006.4311890872973,0.94414,243,,,,,,,,
294,4055.560801300228,4023.7326686342435,0.94395,243,,,,,,,,
295,3747.051687723125,4016.003361134656,0.94376,243,,,,,,,,
296,4140.628950480228,4024.17395494276,0.94357,243,,,,,,,,
297,3751.393909200678,3966.1946116639606,0.94338,243,,,,,,,,
298,4348.543702657173,4031.628050246076,0.94319,243,,,,,,,,
299,3736.5329049599113,4013.663268483575,0.9430000000000001,243,,,,,,,,
